Customer_ID,Gender,Age,Marital_Status,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Credit_Score,Application_Date,Loan_Status
CUST10898,Male,41.0,Married,Under Graduate,Yes,38990.62,79767.04,4500.0,60,,URBAN,568.0,05-07-2023,Rejected
CUST11626,Female,61.0,Single,Graduate,No,93994.42,6590.48,24200.0,360,1.0,Semiurban,742.0,06-09-2024,Y
CUST11354,male,33.0,Widowed,Post Graduate,No,67438.47,0.0,12200.0,120,,Rural,701.0,01-12-2024,Y
CUST11425,Female,40.0,Single,Graduate,No,141726.4,0.0,16600.0,12,,Rural,730.0,20/02/2024,Y
CUST11774,Female,41.0,,Graduate,No,145281.28,0.0,28700.0,360,1.0,Rural,605.0,08-29-2024,Rejected
CUST11164,Male,24.0,married,Under Graduate,No,301915.67,14001.0,42400.0,300,1.0,Rural,511.0,2023-09-30,Y
CUST10423,Male,38.0,Married,Graduate,No,39776.06,7080.05,7500.0,360,1.0,Rural,722.0,20-Aug-2022,Y
CUST11062,Male,,single,Not Graduate,No,10116.47,0.0,1400.0,360,1.0,Semiurban,585.0,08-05-2023,Y
CUST10841,F,44.0,Single,Graduate,Y,23897.2,44071.41,4300.0,12,0.0,Semiurban,-50.0,06/04/2023,Rejected
CUST10474,Male,58.0,Single,Graduate,No,21540.69,3758.68,5800.0,360,0.0,Rural,693.0,09-17-2022,Y
CUST10179,M,29.0,Single,Graduate,N,122569.27,34230.31,24700.0,360,1.0,Urban,677.0,09-Apr-2022,Y
CUST11558,Female,50.0,,Not Graduate,No,33673.16,0.0,4900.0,12,,Urban,707.0,05-03-2024,N
CUST10454,Male,32.0,Divorced,Graduate,No,17451.53,1964.25,2100.0,180,1.0,Urban,650.0,09-06-2022,Rejected
CUST11517,female,50.0,Single,Graduate,No,89317.94,5160.71,27700.0,300,1.0, Semiurban ,548.0,10/04/2024,Y
CUST10653,Male,47.0,Widowed,graduate,No,67993.26,9712.16,8700.0,300,1.0,Urban,697.0,24/12/2022,Rejected
CUST11548,Male,25.0,Single,Under Graduate,No,74897.19,4334.3,9900.0,360,1.0,Rural,655.0,2024-04-27,N
CUST10691,male,56.0,single,Not Graduate,No,50841.03,5530.54,6400.0,360,1.0,Urban,620.0,14-Jan-2023,Approved
CUST11457,Female,39.0,Single,graduate,No,72610.78,29356.48,15600.0,360,0.0,Rural,460.0,09/03/2024,Y
CUST10779,F,38.0,Married,Post Graduate,No,63792.27,5912.26,7700.0,120,1.0,Urban,684.0,03-Mar-2023,Y
CUST10441,Male,33.0,Married,graduate,Y,21476.12,0.0,5800.0,240,1.0,rural,657.0,30/08/2022,Rejected
CUST10657,Male,31.0,Married,Post Graduate,No,28145.97,2917.4,5600.0,300,1.0,Urban,691.0,26/12/2022,Rejected
CUST10735,Female,24.0,Married,Not Graduate,Yes,319880.82,25201.59,44600.0,360,1.0,Urban,746.0,07-Feb-2023,Rejected
CUST11775,Female,30.0,married,graduate,No,114062.18,24448.76,36000.0,180,0.0,Semiurban,,30-Aug-2024,Y
CUST10071,Female,44.0,Married,Not Graduate,No,91334.23,40999.07,12100.0,180,,Semiurban,553.0,08-Feb-2022,N
CUST10666,F,,Single,Graduate,No,12105.17,6011.55,1600.0,180,,Semiurban,716.0,12-31-2022,Y
CUST10758,Male,25.0,Widowed,graduate,Yes,,14170.47,,240,1.0,Semiurban,688.0,02-20-2023,Y
CUST11679,Female,36.0,Single,Graduate,No,38312.28,6537.88,4900.0,60,0.0,Urban,715.0,08-Jul-2024,Y
CUST11889,Female,39.0,Widowed,Graduate,No,117899.21,14645.45,38500.0,360,0.0,Urban,686.0,31/10/2024,Y
CUST10447,Female,41.0,Single,Under Graduate,No,32209.39,12638.0,5500.0,360,1.0,Rural,843.0,02-Sep-2022,Approved
CUST11599,Male,48.0,Married,graduate,No,45699.58,0.0,9000.0,120,1.0,URBAN,612.0,25-May-2024,Y
CUST10742,male,40.0,married,Not Graduate,No,56892.07,137532.74,9800.0,360,1.0, Semiurban ,518.0,02-11-2023,Y
CUST10200,M,45.0,Widowed,Under Graduate,No,304734.25,13466.11,45300.0,300,1.0,Semiurban,819.0,2022-04-20,Rejected
CUST11072,Female,23.0,Single,Under Graduate,No,32360.1,10610.98,4300.0,360,1.0,Urban,840.0,2023-08-11,Y
CUST10833,Female,32.0,Married,Graduate,No,7542.55,0.0,1500.0,360,1.0,Semiurban,513.0,02/04/2023,Rejected
CUST11408,male,28.0,Married,Graduate,Yes,39268.18,40533.9,4400.0,360,0.0, Semiurban ,578.0,2024-02-11,Rejected
CUST11959,Female,13.0,Married,Graduate,No,52592.96,21170.88,6000.0,360,1.0,Urban,653.0,09-Dec-2024,Rejected
CUST10658,Female,34.0,single,Post Graduate,Y,85076.65,62563.18,10700.0,120,0.0,URBAN,692.0,12-27-2022,N
CUST11312,Female,38.0,single,Graduate,No,58684.65,34955.28,15300.0,180,1.0,URBAN,666.0,2023-12-20,N
CUST10881,Female,44.0,Married,Graduate,N,43320.7,0.0,6100.0,360,1.0,Rural,603.0,28/04/2023,Approved
CUST11273,Female,45.0,Single,Not Graduate,No,34882.5,3780.8,4900.0,360,,Rural,632.0,29/11/2023,N
CUST10882,female,,single,Post Graduate,No,23753.46,17951.3,3100.0,12,1.0,Urban,874.0,04-29-2023,Y
CUST10981,F,19.0,Divorced,graduate,No,24189.4,0.0,3700.0,360,0.0,rural,732.0,22/06/2023,Y
CUST10602,male,47.0,Married,Post Graduate,No,66236.44,0.0,9900.0,300,,URBAN,554.0,11-26-2022,Y
CUST10116,M,23.0,Married,Under Graduate,Yes,30081.99,0.0,7400.0,360,1.0,URBAN,668.0,2022-03-05,Rejected
CUST11681,F,35.0,single,Post Graduate,No,48893.77,36384.35,12500.0,60,0.0,Urban,610.0,09/07/2024,Approved
CUST10431,M,20.0,Married,Graduate,N,44285.09,9037.4,9600.0,360,,Urban,682.0,25-Aug-2022,Approved
CUST10004,Male,32.0,Married,Graduate,No,93498.91,16462.39,17700.0,360,1.0,Semiurban,712.0,2022-01-03,Y
CUST10500,M,39.0,Single,Graduate,No,51086.84,7343.14,5700.0,360,1.0,Rural,652.0,2022-10-01,N
CUST10046,Female,31.0,Widowed,Not Graduate,No,58104.56,0.0,7000.0,360,1.0,Semiurban,559.0,01-26-2022,N
CUST10339,female,51.0,Widowed,Not Graduate,No,101138.26,61376.3,15600.0,360,1.0,Semiurban,593.0,05-Jul-2022,Y
CUST10694,male,64.0,Single,Not Graduate,N,106136.08,51421.39,16000.0,180,1.0,rural,708.0,01-16-2023,Y
CUST11777,Female,69.0,Married,Not Graduate,No,47585.89,11986.35,10700.0,120,1.0,Semiurban,747.0,31/08/2024,Approved
CUST10501,male,49.0,Single,Under Graduate,Yes,78962.14,0.0,15000.0,360,1.0, Semiurban ,560.0,02/10/2022,Rejected
CUST11391,F,41.0,Single,Not Graduate,Yes,18442.82,0.0,2900.0,360,1.0,Rural,578.0,01-Feb-2024,Rejected
CUST10470,Female,50.0,Widowed,Graduate,Yes,127468.97,0.0,19600.0,360,, Semiurban ,696.0,09-15-2022,Y
CUST11619,Male,31.0,Married,Under Graduate,nan,69254.75,3543.66,17500.0,12,1.0,Semiurban,547.0,05-Jun-2024,Y
CUST10945,Male,32.0,Single,Graduate,Y,29930.02,0.0,4300.0,180,1.0,Semiurban,591.0,02/06/2023,Rejected
CUST11241,Male,24.0,Married,Not Graduate,No,62622.38,81219.96,18300.0,60,1.0,Urban,611.0,11/11/2023,Rejected
CUST11818,Female,,married,Under Graduate,No,33137.59,10145.65,7100.0,360,,Rural,682.0,09-22-2024,Y
CUST11868,Female,36.0,Divorced,Under Graduate,No,45120.61,89256.67,10500.0,360,1.0,Urban,560.0,2024-10-20,Rejected
CUST10194,Male,39.0,Single,Graduate,No,55514.71,0.0,8100.0,360,1.0,Rural,677.0,04-17-2022,Y
CUST10892,Male,31.0,married,Not Graduate,No,77475.71,7501.51,9800.0,360,1.0,Semiurban,485.0,2023-05-04,Y
CUST11480,Female,44.0,single,Post Graduate,No,31044.74,16084.08,4900.0,60,1.0,Rural,476.0,2024-03-21,Rejected
CUST11510,Male,61.0,Divorced,Under Graduate,Yes,92468.68,0.0,11700.0,240,0.0,Semiurban,332.0,04-07-2024,Rejected
CUST11167,Female,46.0,Married,Under Graduate,No,62609.57,14433.04,7300.0,360,0.0,Urban,646.0,02-Oct-2023,Rejected
CUST10358,Female,39.0,Single,Under Graduate,No,44408.76,22069.21,5400.0,120,0.0,Semiurban,619.0,07-16-2022,y
CUST10488,Female,46.0,Single,Graduate,No,18320.63,0.0,2800.0,240,1.0,Urban,731.0,2022-09-25,N
CUST11803,Female,42.0,Married,graduate,N,129632.5,12070.32,18800.0,240,1.0,Semiurban,567.0,14-Sep-2024,Rejected
CUST10396,F,45.0,single,Graduate,No,54454.65,1501.17,10600.0,360,1.0,Rural,602.0,2022-08-05,Approved
CUST10876,Female,49.0,married,Graduate,No,54088.36,15642.65,6200.0,60,1.0,Urban,727.0,2023-04-25,Approved
CUST11388,male,47.0,Single,Graduate,Yes,90672.07,3658.5,10800.0,360,1.0,Semiurban,593.0,2024-01-31,Approved
CUST10328,Female,41.0,Divorced,Post Graduate,No,49818.18,14889.48,11700.0,360,0.0,rural,696.0,2022-06-29,Y
CUST10415,Male,26.0,Widowed,Graduate,No,96393.81,7455.65,13100.0,360,1.0,Rural,-50.0,16-Aug-2022,N
CUST10578,F,40.0,Single,Graduate,No,332464.35000000003,0.0,53600.0,240,0.0,Urban,808.0,11-13-2022,N
CUST10109,male,35.0,Divorced,graduate,Yes,,0.0,,240,1.0,Urban,630.0,01/03/2022,Approved
CUST11533,M,39.0,Married,Graduate,Yes,59933.19,20609.5,10000.0,360,1.0,Urban,632.0,19/04/2024,Rejected
CUST11283,Female,48.0,single,graduate,N,29040.37,40043.85,5200.0,360,1.0,Semiurban,555.0,04-Dec-2023,N
CUST10928,Female,51.0,Married,Not Graduate,Y,92549.33,0.0,17100.0,360,1.0,Urban,568.0,2023-05-24,Y
CUST10528,M,38.0,Married,Not Graduate,No,30959.42,0.0,5900.0,360,1.0,Urban,760.0,2022-10-17,Approved
CUST10556,Male,57.0,Single,Under Graduate,No,42420.71,4908.7,8200.0,360,,rural,776.0,2022-11-01,n
CUST11399,Female,34.0,Single,Graduate,No,30467.74,0.0,4000.0,360,0.0,Urban,679.0,06-Feb-2024,Y
CUST11854,F,42.0,Single,Graduate,nan,54711.53,0.0,10200.0,300,1.0,Semiurban,686.0,10-12-2024,Y
CUST10095,Female,46.0,married,Not Graduate,No,74445.46,0.0,16800.0,300,1.0,Urban,605.0,22-Feb-2022,Y
CUST10972,Male,41.0,married,Graduate,No,35775.54,0.0,7800.0,120,1.0, Semiurban ,691.0,2023-06-17,N
CUST10593,Female,19.0,Married,Not Graduate,No,50362.72,7379.03,9100.0,360,1.0,Urban,816.0,21/11/2022,Y
CUST10019,Female,23.0,Married,Post Graduate,No,,10564.48,,36,1.0,rural,698.0,11-Jan-2022,Y
CUST11637,female,58.0,Single,Under Graduate,No,151709.72,32115.14,17300.0,360,1.0,Urban,696.0,15/06/2024,Y
CUST11633,Female,29.0,Single,graduate,No,35028.42,0.0,6800.0,60,1.0,Semiurban,595.0,13/06/2024,N
CUST11333,,34.0,Married,Under Graduate,nan,52213.41,8142.3,16100.0,180,1.0, Semiurban ,,01/01/2024,Rejected
CUST10311,Female,45.0,,Post Graduate,No,44444.57,0.0,12900.0,360,1.0,Rural,711.0,20-Jun-2022,Y
CUST11274,Male,22.0,single,Graduate,No,59641.75,9781.07,10300.0,120,0.0, Semiurban ,589.0,11-29-2023,Y
CUST10606,male,39.0,Married,Not Graduate,No,73161.58,16834.34,17200.0,360,1.0,Semiurban,541.0,11-28-2022,Rejected
CUST10426,Male,,single,Graduate,No,93949.53,6669.83,10800.0,180,1.0,Urban,482.0,08-22-2022,Y
CUST10442,M,36.0,Single,graduate,No,81495.0,7167.43,19100.0,360,1.0,rural,642.0,08-31-2022,N
CUST11351,F,43.0,Single,Not Graduate,nan,30183.14,0.0,5200.0,360,1.0,Rural,773.0,11-Jan-2024,Rejected
CUST10222,Female,44.0,Married,Not Graduate,No,26742.08,0.0,8300.0,120,1.0,Semiurban,587.0,05-02-2022,Y
CUST10925,Male,41.0,Single,Under Graduate,No,74888.02,10494.47,11600.0,180,1.0,Urban,817.0,22/05/2023,Rejected
CUST10728,Female,30.0,Married,Graduate,No,87525.79,0.0,13800.0,360,1.0,Semiurban,624.0,2023-02-03,Y
CUST11194,male,41.0,Married,Graduate,No,47146.33,0.0,5400.0,240,1.0,Urban,688.0,10-17-2023,Approved
CUST10704,Male,43.0,Divorced,Graduate,Yes,55992.41,0.0,15600.0,240,1.0,rural,579.0,2023-01-21,Rejected
CUST10111,Male,49.0,Single,Graduate,nan,77793.4,15821.58,10000.0,360,1.0,Semiurban,633.0,02-Mar-2022,Y
CUST11227,Female,30.0,Single,Graduate,No,62029.68,12794.73,7100.0,360,1.0,Urban,950.0,04-Nov-2023,N
CUST11298,M,49.0,married,Under Graduate,Y,47611.35,11119.11,6600.0,360,1.0,Rural,649.0,12-13-2023,Approved
CUST11481,Male,31.0,Married,graduate,No,120408.61,19717.81,17200.0,360,1.0,Rural,701.0,22/03/2024,Y
CUST11132,Male,28.0,,Graduate,N,28200.93,0.0,3900.0,300,,Urban,678.0,2023-09-13,Y
CUST10313,Female,18.0,Married,Graduate,N,18381.5,71011.34,3800.0,240,1.0,Rural,761.0,21/06/2022,Y
CUST10287,Female,23.0,Married,Under Graduate,No,36589.4,0.0,4100.0,180,0.0,URBAN,628.0,07-Jun-2022,Y
CUST10802,male,42.0,Married,graduate,nan,33444.37,0.0,9400.0,360,0.0,Semiurban,621.0,03-16-2023,Rejected
CUST11169,Male,41.0,Single,Not Graduate,No,27544.37,0.0,3700.0,120,1.0,Urban,729.0,03/10/2023,Y
CUST11226,Female,22.0,Single,Graduate,No,50610.95,13252.52,13800.0,120,1.0,URBAN,680.0,11-03-2023,Y
CUST11455,Male,14.0,Single,Graduate,No,93737.26,4101.74,10500.0,240,1.0,Semiurban,737.0,08-Mar-2024,Y
CUST11754,Male,35.0,Married,Not Graduate,N,38297.65,8276.34,10200.0,360,,Semiurban,732.0,08-18-2024,Y
CUST11203,M,22.0,Single,Not Graduate,No,44835.67,0.0,6400.0,300,1.0,Rural,749.0,21-Oct-2023,Y
CUST11643,Male,18.0,Married,graduate,No,89831.51,0.0,11600.0,360,1.0,Rural,787.0,18-Jun-2024,Approved
CUST11046,Male,46.0,Married,Under Graduate,No,20975.3,0.0,2800.0,360,1.0, Semiurban ,719.0,07-27-2023,N
CUST11886,Male,37.0,Divorced,Post Graduate,No,37162.13,0.0,4300.0,300,,Urban,,10-30-2024,Y
CUST10351,Male,59.0,Divorced,Under Graduate,Y,73354.59,11301.9,8800.0,360,0.0,Semiurban,683.0,12-Jul-2022,n
CUST10687,female,27.0,Single,Graduate,No,73596.63,0.0,19900.0,360,1.0,Urban,745.0,12-Jan-2023,N
CUST11779,Female,39.0,Widowed,Under Graduate,Yes,53540.82,0.0,8400.0,300,1.0,URBAN,657.0,01-Sep-2024,y
CUST10017,Male,39.0,Single,Under Graduate,Y,27280.14,14623.91,4200.0,360,0.0,Urban,707.0,10/01/2022,Rejected
CUST11104,Male,35.0,married,Post Graduate,No,57669.78,0.0,13700.0,360,0.0,Urban,617.0,2023-08-28,N
CUST11586,Male,,Widowed,Post Graduate,Yes,64071.21,30354.0,7900.0,240,1.0,Semiurban,602.0,05-18-2024,Approved
CUST11025,Male,37.0,Single,Under Graduate,No,27125.32,52226.27,5600.0,360,1.0,URBAN,670.0,16/07/2023,Approved
CUST11561,Female,43.0,Single,Not Graduate,No,28238.06,0.0,7200.0,360,1.0,Semiurban,571.0,05/05/2024,Y
CUST10620,M,42.0,Single,Graduate,No,24123.24,7679.0,6300.0,360,1.0,Semiurban,718.0,2022-12-06,Y
CUST11180,M,26.0,Married,Graduate,No,60235.76,4956.26,6700.0,360,0.0,Semiurban,646.0,2023-10-09,N
CUST11397,female,47.0,Widowed,Not Graduate,Y,56125.42,0.0,9600.0,360,0.0,Urban,775.0,05/02/2024,Y
CUST10540,,62.0,Single,Graduate,No,27567.01,8624.5,4200.0,360,,Semiurban,720.0,2022-10-23,n
CUST10992,F,43.0,Single,Under Graduate,No,38999.86,0.0,10800.0,360,1.0,Urban,697.0,2023-06-28,Y
CUST10054,M,45.0,Divorced,Post Graduate,nan,79007.14,0.0,9900.0,360,1.0,Urban,578.0,01-30-2022,Approved
CUST10263,Male,31.0,Single,graduate,Yes,31863.74,6789.36,3800.0,360,1.0,URBAN,652.0,25-May-2022,Rejected
CUST10101,Female,33.0,single,Post Graduate,nan,43927.25,8105.6,5200.0,180,1.0,URBAN,726.0,25/02/2022,n
CUST10275,Female,43.0,Widowed,Under Graduate,No,30825.06,0.0,7800.0,300,,Rural,614.0,31-May-2022,Y
CUST11200,Female,29.0,Divorced,Under Graduate,Yes,147802.96,0.0,34800.0,360,,URBAN,635.0,2023-10-20,Y
CUST10517,M,42.0,Single,Under Graduate,No,18242.21,17705.79,3900.0,360,,Rural,646.0,11/10/2022,Approved
CUST10249,Female,50.0,Single,Post Graduate,No,235838.86,8676.45,27300.0,360,1.0,Urban,737.0,17/05/2022,N
CUST10840,Male,45.0,Married,Not Graduate,No,22308.75,0.0,2800.0,360,0.0,URBAN,554.0,2023-04-06,Y
CUST11946,Male,45.0,Single,Graduate,No,86518.36,14037.15,11400.0,360,0.0,URBAN,912.0,12-01-2024,y
CUST11935,Male,25.0,Single,Graduate,No,46149.05,41067.31,8700.0,360,1.0,Urban,650.0,25-Nov-2024,Y
CUST10572,Female,34.0,Single,Graduate,No,58486.21,0.0,7500.0,120,1.0,rural,658.0,2022-11-10,Rejected
CUST10344,F,35.0,married,Graduate,No,45650.22,0.0,15100.0,60,1.0,Urban,676.0,2022-07-08,Y
CUST10953,Male,25.0,Widowed,graduate,Yes,206544.27,0.0,26500.0,300,1.0,Rural,871.0,07/06/2023,Y
CUST11011,Female,54.0,Single,Post Graduate,No,,9716.35,,300,1.0,Semiurban,712.0,08-Jul-2023,N
CUST11771,M,41.0,Married,Under Graduate,No,40737.37,0.0,10300.0,300,1.0,Semiurban,576.0,28-Aug-2024,N
CUST11353,Male,27.0,,Graduate,No,97868.06,9900.04,30400.0,360,1.0,Semiurban,599.0,12/01/2024,N
CUST10060,Female,40.0,single,Graduate,N,30656.63,9746.78,7600.0,240,1.0,Rural,565.0,2022-02-02,N
CUST11701,,35.0,Single,Graduate,No,47360.87,0.0,7500.0,60,1.0,Semiurban,628.0,20/07/2024,N
CUST11666,F,31.0,Widowed,Under Graduate,No,39808.75,13524.49,4800.0,360,0.0,Semiurban,613.0,07-01-2024,Y
CUST10363,Male,63.0,Married,Post Graduate,No,68878.74,30065.96,13800.0,120,1.0,rural,665.0,18-Jul-2022,Approved
CUST11753,F,36.0,Single,Graduate,No,66995.45,6237.16,7500.0,360,1.0,Urban,635.0,18/08/2024,Y
CUST10210,Female,52.0,Married,Under Graduate,No,38996.37,0.0,5500.0,360,1.0,Semiurban,762.0,04-26-2022,Y
CUST10281,Male,38.0,Divorced,Not Graduate,No,307267.64999999997,31401.22,-1000.0,360,1.0, Semiurban ,697.0,03/06/2022,N
CUST11432,Male,,Married,Not Graduate,No,75702.13,2230.52,18200.0,120,1.0,URBAN,616.0,2024-02-24,N
CUST10835,Female,54.0,Single,Not Graduate,No,197232.44,44630.12,47500.0,240,1.0,rural,604.0,03-Apr-2023,Y
CUST10412,Male,34.0,Single,Not Graduate,nan,44496.27,28676.66,7400.0,360,1.0,rural,,2022-08-14,Y
CUST11937,Female,12.0,Married,Graduate,No,45915.36,2903.49,11200.0,360,1.0,Semiurban,832.0,27/11/2024,y
CUST11244,Female,33.0,single,Graduate,No,63425.26,0.0,9400.0,12,1.0,Semiurban,593.0,2023-11-13,N
CUST10993,Male,46.0,Single,Graduate,N,46076.02,24914.81,5300.0,60,1.0,URBAN,537.0,28/06/2023,Y
CUST10947,F,49.0,Single,Graduate,Yes,24905.64,7899.97,6600.0,300,1.0,Semiurban,652.0,03-Jun-2023,Rejected
CUST11423,Female,27.0,single,graduate,Yes,23245.15,6341.51,3200.0,180,0.0,Rural,639.0,19-Feb-2024,Y
CUST10324,F,16.0,Single,Post Graduate,Yes,27844.71,7402.37,4100.0,240,1.0,Rural,598.0,2022-06-27,Y
CUST11898,Male,34.0,Married,Not Graduate,No,105459.08,0.0,18300.0,240,1.0,URBAN,831.0,11-05-2024,Approved
CUST11708,male,41.0,Married,Graduate,nan,36223.88,91091.52,8400.0,360,1.0,Semiurban,744.0,2024-07-24,Y
CUST10028,Male,35.0,Married,Under Graduate,No,39630.77,9139.53,7300.0,360,1.0,Semiurban,752.0,2022-01-16,Y
CUST11316,Female,34.0,Single,Not Graduate,No,26175.66,0.0,6800.0,360,1.0,Urban,949.0,2023-12-22,Rejected
CUST10603,M,54.0,Widowed,Graduate,No,42108.15,0.0,5600.0,360,1.0,Urban,620.0,27-Nov-2022,Approved
CUST11704,Female,38.0,Married,Graduate,Yes,24948.53,46373.98,4000.0,180,1.0,Semiurban,781.0,2024-07-22,y
CUST10525,Female,58.0,,Not Graduate,No,90841.5,7293.07,28300.0,300,1.0,Semiurban,562.0,15/10/2022,Y
CUST11799,Female,35.0,Widowed,Graduate,Yes,48912.73,0.0,5700.0,360,1.0,Semiurban,,12-Sep-2024,Y
CUST10224,Male,34.0,single,Not Graduate,No,30299.66,0.0,4300.0,180,1.0,URBAN,657.0,2022-05-03,Y
CUST11277,Male,26.0,Married,Not Graduate,No,31286.79,13522.17,5200.0,360,0.0,Rural,672.0,01/12/2023,Approved
CUST11190,Female,42.0,married,Graduate,No,101988.11,35978.82,21000.0,360,1.0,Rural,625.0,10-14-2023,N
CUST10845,male,150.0,Single,Post Graduate,Yes,72979.21,0.0,20600.0,12,1.0,Urban,560.0,08/04/2023,N
CUST11417,Female,22.0,single,Graduate,No,45347.18,6989.23,14500.0,300,,Urban,499.0,16/02/2024,Y
CUST11085,M,52.0,Single,graduate,nan,27488.67,14007.96,7900.0,360,1.0, Semiurban ,466.0,18/08/2023,Y
CUST10737,Male,37.0,Single,graduate,No,31407.99,16635.39,6100.0,300,1.0,URBAN,738.0,08/02/2023,Y
CUST11489,Female,50.0,Single,Graduate,No,30249.45,0.0,7500.0,120,1.0,Urban,716.0,26/03/2024,Approved
CUST11674,F,45.0,single,graduate,N,27115.17,7235.25,3100.0,120,1.0,Semiurban,554.0,07-05-2024,Rejected
CUST11435,,26.0,single,Graduate,No,50190.84,3030.25,13800.0,300,,Urban,775.0,26-Feb-2024,Y
CUST11177,Female,,Married,Graduate,No,7710.33,10309.31,1900.0,360,1.0,Urban,780.0,07/10/2023,Y
CUST11201,Female,67.0,Married,Not Graduate,No,121478.2,15221.12,40400.0,360,1.0,Rural,753.0,20/10/2023,Y
CUST10930,Male,41.0,Married,Graduate,nan,109527.16,19378.31,24300.0,360,1.0,Semiurban,668.0,05-25-2023,Y
CUST10151,male,53.0,married,Not Graduate,No,66974.51,9798.01,12900.0,120,1.0,URBAN,495.0,24-Mar-2022,Approved
CUST10215,M,29.0,Divorced,Under Graduate,No,31753.07,0.0,4300.0,360,,URBAN,669.0,28-Apr-2022,N
CUST10098,Male,69.0,Married,Not Graduate,No,47197.31,5758.76,11100.0,360,1.0,Urban,695.0,02-23-2022,y
CUST11168,F,44.0,Married,graduate,Yes,35945.35,35789.78,4200.0,360,,Semiurban,690.0,2023-10-02,Y
CUST11444,Male,33.0,Married,Under Graduate,No,322790.55,31843.32,41600.0,120,0.0,Rural,-50.0,2024-03-01,Approved
CUST10544,Male,52.0,Married,Graduate,No,17409.86,62559.85,2100.0,360,0.0,Semiurban,577.0,2022-10-25,Rejected
CUST10817,Female,35.0,married,Post Graduate,No,53929.85,9618.87,14700.0,120,,Semiurban,507.0,24/03/2023,Rejected
CUST11488,male,34.0,Married,Post Graduate,No,98917.61,3524.95,12300.0,360,1.0, Semiurban ,473.0,2024-03-26,n
CUST10012,Female,37.0,Single,graduate,No,38851.78,2676.12,4900.0,180,,Semiurban,629.0,2022-01-07,Rejected
CUST11707,Female,33.0,Single,Post Graduate,N,,0.0,,360,1.0,Semiurban,658.0,24-Jul-2024,Y
CUST11405,Male,37.0,Married,Not Graduate,N,10044.08,50390.12,1400.0,240,,Urban,597.0,09/02/2024,Y
CUST10167,F,29.0,Single,Graduate,Yes,74119.76,0.0,17100.0,360,,Rural,522.0,02-Apr-2022,Y
CUST11795,Male,35.0,Divorced,Graduate,No,149384.14,24588.32,45400.0,300,1.0,Rural,727.0,10-Sep-2024,Rejected
CUST10640,M,29.0,Single,Not Graduate,nan,38490.96,17126.53,4700.0,360,,Semiurban,603.0,2022-12-17,Approved
CUST10188,M,,Single,graduate,No,112216.29,0.0,31300.0,360,1.0, Semiurban ,613.0,2022-04-13,y
CUST10611,Female,40.0,Divorced,Graduate,No,80003.49,0.0,10700.0,360,1.0,Rural,692.0,01-Dec-2022,Approved
CUST11280,Female,44.0,Divorced,Post Graduate,No,115006.35,0.0,24900.0,240,1.0,Semiurban,758.0,2023-12-03,N
CUST10043,Male,32.0,Divorced,Not Graduate,Yes,30169.8,37602.67,3700.0,300,1.0,Semiurban,758.0,24-Jan-2022,Y
CUST11926,Female,53.0,Single,Graduate,No,41494.73,23509.71,5100.0,300,1.0,Semiurban,607.0,11-21-2024,Y
CUST10009,Female,30.0,Single,Graduate,No,102733.44,6405.27,12200.0,36,1.0,rural,659.0,05/01/2022,Y
CUST11465,Female,38.0,Widowed,Graduate,No,51956.87,20117.37,8800.0,120,1.0,Rural,619.0,13/03/2024,N
CUST10147,Female,30.0,Married,Post Graduate,nan,18407.04,0.0,4700.0,360,1.0,Rural,570.0,22-Mar-2022,Y
CUST10788,F,18.0,Single,Not Graduate,No,20468.09,0.0,2800.0,120,1.0, Semiurban ,770.0,2023-03-08,Approved
CUST10013,F,33.0,Single,graduate,No,483800.25,2690.07,66800.0,60,1.0,Semiurban,509.0,08/01/2022,Rejected
CUST10389,F,47.0,Married,Under Graduate,No,65942.08,15780.53,12400.0,360,1.0,Urban,950.0,02/08/2022,N
CUST11293,Male,48.0,Widowed,Post Graduate,No,34125.26,21514.97,4500.0,240,0.0,Urban,563.0,10/12/2023,Rejected
CUST10975,Female,30.0,Married,graduate,No,81086.86,0.0,12500.0,180,1.0,Semiurban,831.0,19-Jun-2023,Approved
CUST10700,Male,32.0,Married,graduate,No,63947.95,8432.47,11400.0,360,1.0,Semiurban,638.0,2023-01-19,y
CUST11845,Female,34.0,Divorced,Post Graduate,No,60488.26,0.0,8000.0,240,1.0,Semiurban,578.0,07/10/2024,Y
CUST11648,male,54.0,Married,Post Graduate,Y,67772.92,0.0,19200.0,360,1.0,rural,785.0,2024-06-21,Y
CUST11152,Male,39.0,Single,Graduate,No,21128.58,6196.33,6000.0,360,0.0,Semiurban,605.0,2023-09-24,Y
CUST10985,female,56.0,married,Not Graduate,No,28255.97,0.0,5600.0,360,1.0,Rural,811.0,24/06/2023,N
CUST11731,Male,25.0,married,Graduate,Yes,15993.25,12701.5,2400.0,360,, Semiurban ,,06-Aug-2024,Y
CUST11952,M,26.0,Married,Not Graduate,nan,100671.1,0.0,15300.0,360,0.0,Urban,695.0,2024-12-05,Y
CUST10824,F,27.0,Married,Not Graduate,No,62922.83,8888.98,16600.0,360,1.0,rural,690.0,2023-03-28,N
CUST11780,Male,33.0,Married,Graduate,No,29483.65,40808.32,5300.0,240,1.0,Rural,755.0,2024-09-02,n
