Customer_ID,Gender,Age,Marital_Status,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Credit_Score,Application_Date,Loan_Status,Total_Income,Loan_to_Income_Ratio,ApplicantIncome_Normalized,LoanAmount_Normalized,Credit_Score_Normalized,Total_Income_Normalized
CUST10875,Male,28,Divorced,Post Graduate,Yes,48029.45,20776.83,13600.0,360,1,Semiurban,592,2023-04-25,Approved,68806.28,0.198,0.3124,0.5086,0.4594,0.2329
CUST10392,Female,30,Married,Graduate,No,68662.97,20942.47,10800.0,120,1,Urban,618,2022-08-03,Rejected,89605.44,0.121,0.4716,0.3956,0.5053,0.312
CUST11083,Female,29,Single,Post Graduate,Yes,45199.35,0.0,9300.0,12,1,Urban,573,2023-08-17,Rejected,45199.35,0.206,0.2906,0.335,0.4258,0.1432
CUST11836,Male,55,Married,Post Graduate,No,107461.34,0.0,25775.0,360,1,Urban,568,2024-10-02,Approved,107461.34,0.24,0.771,1.0,0.417,0.3799
CUST10298,Male,38,Married,Graduate,No,82658.47,6175.37,12500.0,360,0,Urban,640,2022-06-13,Rejected,88833.84,0.141,0.5796,0.4642,0.5442,0.3091
CUST11381,Male,35,Single,Graduate,No,109232.03,13057.82,12300.0,360,1,Rural,558,2024-01-27,Rejected,122289.85,0.101,0.7847,0.4561,0.3993,0.4363
CUST10372,Female,54,Single,Not Graduate,No,36361.18,0.0,10000.0,360,1,Rural,571,2022-07-23,Rejected,36361.18,0.275,0.2224,0.3633,0.4223,0.1096
CUST11971,Female,47,Married,Post Graduate,No,40672.62,46615.65,12100.0,120,1,Rural,493,2024-12-15,Approved,87288.27,0.139,0.2557,0.448,0.2845,0.3032
CUST11917,Male,33,Married,Not Graduate,No,47071.44,3689.58,12000.0,360,1,Urban,661,2024-11-16,Rejected,50761.02,0.236,0.305,0.444,0.5813,0.1643
CUST10860,Male,32,Married,Graduate,No,27640.65,0.0,7700.0,240,1,Rural,685,2023-04-17,Rejected,27640.65,0.279,0.1551,0.2704,0.6237,0.0764
CUST11763,Male,43,Married,Not Graduate,No,31627.17,13724.08,3800.0,180,1,Rural,629,2024-08-23,Rejected,45351.25,0.084,0.1859,0.113,0.5247,0.1438
CUST10051,Male,37,Single,Post Graduate,No,37392.39,2668.56,9200.0,300,1,Urban,697,2022-01-28,Approved,40060.95,0.23,0.2303,0.331,0.6449,0.1236
CUST10036,Male,44,Single,Not Graduate,No,56447.61,4373.5,8100.0,360,1,Urban,608,2022-01-20,Rejected,60821.11,0.133,0.3774,0.2866,0.4876,0.2026
CUST11087,Male,28,Married,Graduate,No,137131.87,0.0,16700.0,360,1,Rural,481,2023-08-19,Approved,137131.87,0.122,1.0,0.6337,0.2633,0.4927
CUST11288,Female,41,Single,Graduate,No,68253.01,0.0,16500.0,360,1,Semiurban,630,2023-12-07,Approved,68253.01,0.242,0.4685,0.6256,0.5265,0.2308
CUST11268,Female,18,Married,Post Graduate,No,21836.24,0.0,2500.0,360,1,Rural,675,2023-11-26,Approved,21836.24,0.114,0.1103,0.0605,0.606,0.0543
CUST11360,Female,47,Single,Not Graduate,No,42832.59,0.0,5100.0,180,1,Urban,672,2024-01-15,Rejected,42832.59,0.119,0.2723,0.1655,0.6007,0.1342
CUST11842,Male,26,Widowed,Graduate,No,125762.5,11157.29,16200.0,360,0,Rural,645,2024-10-05,Rejected,136919.79,0.118,0.9123,0.6135,0.553,0.4919
CUST11656,Male,30,Divorced,Post Graduate,No,33196.69,15932.81,5600.0,360,1,Urban,572,2024-06-26,Approved,49129.5,0.114,0.198,0.1857,0.424,0.1581
CUST11133,Male,40,Single,Not Graduate,No,69498.12,0.0,16100.0,180,1,Rural,772,2023-09-13,Rejected,69498.12,0.232,0.4781,0.6095,0.7774,0.2356
CUST10757,Female,37,Single,Graduate,No,113346.66,24832.96,15500.0,360,1,Semiurban,599,2023-02-19,Approved,138179.62,0.112,0.8165,0.5853,0.4717,0.4967
CUST11815,Female,33,Married,Not Graduate,Yes,51160.21,0.0,16600.0,360,1,Rural,675,2024-09-21,Approved,51160.21,0.324,0.3366,0.6297,0.606,0.1658
CUST11621,Female,42,Divorced,Not Graduate,No,105993.62,0.0,25775.0,360,1,Urban,669,2024-06-06,Rejected,105993.62,0.243,0.7597,1.0,0.5954,0.3743
CUST10353,Female,52,Married,Not Graduate,No,39568.17,39292.4,4700.0,360,1,Urban,632,2022-07-13,Rejected,78860.57,0.06,0.2471,0.1493,0.53,0.2712
CUST11205,Male,37,Single,Graduate,No,49549.48,17343.66,8800.0,360,0,Rural,492,2023-10-23,Rejected,66893.14,0.132,0.3242,0.3148,0.2827,0.2257
CUST10397,Male,38,Married,Not Graduate,No,69593.35,23905.72,18000.0,180,1,Urban,538,2022-08-06,Rejected,93499.07,0.193,0.4788,0.6862,0.364,0.3268
CUST10217,Male,35,Single,Not Graduate,Yes,31920.89,10338.33,4200.0,240,1,Semiurban,558,2022-04-29,Approved,42259.22,0.099,0.1881,0.1292,0.3993,0.132
CUST10861,Male,22,Single,Not Graduate,Yes,51309.35,0.0,7300.0,360,1,Semiurban,748,2023-04-17,Rejected,51309.35,0.142,0.3377,0.2543,0.735,0.1664
CUST10955,Male,33,Divorced,Post Graduate,No,41926.87,875.49,9500.0,60,1,Rural,722,2023-06-08,Approved,42802.36,0.222,0.2653,0.3431,0.689,0.1341
CUST10146,Male,19,Married,Graduate,No,39583.84,20049.26,5800.0,360,1,Urban,747,2022-03-21,Rejected,59633.1,0.097,0.2473,0.1937,0.7332,0.1981
CUST10768,Male,40,Divorced,Not Graduate,No,30520.16,35450.88,9800.0,360,1,Semiurban,507,2023-02-25,Approved,65971.04,0.149,0.1773,0.3552,0.3092,0.2222
CUST10452,Male,34,Widowed,Graduate,Yes,30484.55,0.0,3900.0,180,1,Urban,711,2022-09-05,Approved,30484.55,0.128,0.177,0.1171,0.6696,0.0872
CUST11755,Female,43,Married,Graduate,No,33648.69,0.0,4700.0,300,1,Rural,573,2024-08-19,Approved,33648.69,0.14,0.2015,0.1493,0.4258,0.0993
CUST10810,Male,30,Married,Not Graduate,Yes,68098.64,7827.83,11200.0,300,1,Rural,813,2023-03-20,Approved,75926.47,0.148,0.4673,0.4117,0.8498,0.26
CUST10716,Female,54,Married,Not Graduate,No,66405.7,19429.28,7800.0,180,1,Semiurban,764,2023-01-28,Approved,85834.98,0.091,0.4542,0.2745,0.7633,0.2977
CUST10438,Male,41,Single,Not Graduate,No,32054.05,0.0,6400.0,240,1,Rural,514,2022-08-28,Rejected,32054.05,0.2,0.1891,0.218,0.3216,0.0932
CUST10734,Male,38,Married,Not Graduate,No,42648.75,33564.63,6900.0,360,1,Urban,675,2023-02-07,Rejected,76213.38,0.091,0.2709,0.2381,0.606,0.2611
CUST10229,Male,19,Married,Graduate,No,73848.29,0.0,9500.0,360,1,Semiurban,624,2022-05-06,Rejected,73848.29,0.129,0.5117,0.3431,0.5159,0.2521
CUST10204,Male,30,Married,Not Graduate,No,43193.08,29721.0,7700.0,360,1,Urban,682,2022-04-22,Approved,72914.08,0.106,0.2751,0.2704,0.6184,0.2486
CUST11151,Male,46,Widowed,Graduate,No,57708.74,0.0,15000.0,360,1,Urban,552,2023-09-23,Rejected,57708.74,0.26,0.3871,0.5651,0.3887,0.1907
CUST10308,Male,36,Single,Not Graduate,No,42284.51,6050.1,5800.0,300,1,Urban,816,2022-06-18,Approved,48334.61,0.12,0.2681,0.1937,0.8551,0.1551
CUST10507,Female,36,Married,Post Graduate,No,39152.59,26830.23,5200.0,360,0,Rural,733,2022-10-05,Approved,65982.82,0.079,0.2439,0.1695,0.7085,0.2222
CUST11331,Female,23,Married,Graduate,No,48423.81,2299.69,8300.0,360,1,Semiurban,593,2023-12-31,Rejected,50723.5,0.164,0.3155,0.2947,0.4611,0.1642
CUST11454,Male,38,Widowed,Not Graduate,No,27706.06,0.0,3900.0,120,1,Rural,664,2024-03-07,Approved,27706.06,0.141,0.1556,0.1171,0.5866,0.0767
CUST10463,Male,45,Married,Not Graduate,Yes,30307.92,0.0,4900.0,180,1,Semiurban,715,2022-09-11,Rejected,30307.92,0.162,0.1757,0.1574,0.6767,0.0866
CUST11464,Female,52,Married,Not Graduate,No,25678.85,1812.93,3200.0,240,1,Urban,602,2024-03-12,Approved,27491.78,0.116,0.14,0.0888,0.477,0.0758
CUST11609,Female,53,Single,Not Graduate,No,78674.09,12118.16,13600.0,180,1,Rural,667,2024-05-31,Rejected,90792.25,0.15,0.5489,0.5086,0.5919,0.3165
CUST10669,Female,32,Single,Not Graduate,No,137131.87,0.0,25600.0,120,1,Rural,606,2023-01-02,Approved,137131.87,0.187,1.0,0.9929,0.4841,0.4927
CUST11761,Male,46,Single,Graduate,Yes,46942.69,15349.48,12200.0,60,1,Rural,524,2024-08-22,Approved,62292.17,0.196,0.304,0.4521,0.3392,0.2082
CUST10731,Male,19,Married,Graduate,No,92263.62,9926.21,13900.0,360,1,Semiurban,698,2023-02-05,Rejected,102189.83,0.136,0.6538,0.5207,0.6466,0.3599
CUST11858,Male,35,Single,Not Graduate,No,63872.58,1565.69,7400.0,360,1,Semiurban,745,2024-10-14,Rejected,65438.27,0.113,0.4347,0.2583,0.7297,0.2201
CUST11789,Male,69,Single,Graduate,No,58232.4,0.0,10300.0,120,1,Urban,626,2024-09-06,Approved,58232.4,0.177,0.3912,0.3754,0.5194,0.1927
CUST10141,Female,48,Divorced,Not Graduate,No,51854.47,0.0,12100.0,360,1,Semiurban,459,2022-03-19,Approved,51854.47,0.233,0.3419,0.448,0.2244,0.1685
CUST10504,Female,38,Married,Graduate,No,41687.82,8782.44,6500.0,360,1,Rural,648,2022-10-04,Approved,50470.26,0.129,0.2635,0.222,0.5583,0.1632
CUST11334,Female,27,Divorced,Graduate,No,12549.87,191472.83,2200.0,360,1,Urban,652,2024-01-01,Approved,204022.7,0.011,0.0386,0.0484,0.5654,0.747
CUST11871,Female,47,Single,Graduate,No,46426.99,3092.94,9800.0,60,1,Urban,571,2024-10-21,Rejected,49519.93,0.198,0.3001,0.3552,0.4223,0.1596
CUST10948,Male,32,Single,Not Graduate,No,20146.31,23089.62,2700.0,360,1,Semiurban,640,2023-06-04,Approved,43235.93,0.062,0.0973,0.0686,0.5442,0.1357
CUST11588,Male,42,Married,Not Graduate,Yes,25218.48,83505.39,5100.0,36,1,Urban,723,2024-05-19,Rejected,108723.87,0.047,0.1364,0.1655,0.6908,0.3847
CUST10976,Female,48,Married,Not Graduate,No,16084.51,12351.11,4700.0,360,1,Semiurban,580,2023-06-19,Approved,28435.62,0.165,0.0659,0.1493,0.4382,0.0794
CUST10360,Female,42,Married,Graduate,No,79324.36,18591.93,9200.0,12,1,Rural,565,2022-07-17,Rejected,97916.29,0.094,0.5539,0.331,0.4117,0.3436
CUST11870,Male,35,Married,Not Graduate,No,30606.52,0.0,4600.0,360,1,Urban,520,2024-10-21,Approved,30606.52,0.15,0.178,0.1453,0.3322,0.0877
CUST10898,Male,41,Married,Not Graduate,Yes,38990.62,79767.04,4500.0,60,1,Urban,568,2023-05-07,Rejected,118757.66,0.038,0.2427,0.1413,0.417,0.4229
CUST11626,Female,61,Single,Graduate,No,93994.42,6590.48,24200.0,360,1,Semiurban,742,2024-06-09,Approved,100584.9,0.241,0.6671,0.9364,0.7244,0.3538
CUST11354,Male,33,Widowed,Post Graduate,No,67438.47,0.0,12200.0,120,1,Rural,701,2024-01-12,Approved,67438.47,0.181,0.4622,0.4521,0.6519,0.2277
CUST11425,Female,40,Single,Graduate,No,137131.87,0.0,16600.0,12,1,Rural,730,2024-02-20,Approved,137131.87,0.121,1.0,0.6297,0.7032,0.4927
CUST11774,Female,41,Married,Graduate,No,137131.87,0.0,25775.0,360,1,Rural,605,2024-08-29,Rejected,137131.87,0.188,1.0,1.0,0.4823,0.4927
CUST11164,Male,24,Married,Not Graduate,No,137131.87,14001.0,25775.0,300,1,Rural,511,2023-09-30,Approved,151132.87,0.171,1.0,1.0,0.3163,0.5459
CUST10423,Male,38,Married,Graduate,No,39776.06,7080.05,7500.0,360,1,Rural,722,2022-08-20,Approved,46856.11,0.16,0.2487,0.2624,0.689,0.1495
CUST11062,Male,38,Single,Not Graduate,No,10116.47,0.0,1400.0,360,1,Semiurban,585,2023-08-05,Approved,10116.47,0.138,0.0199,0.0161,0.447,0.0098
CUST10841,Female,44,Single,Graduate,Yes,23897.2,44071.41,4300.0,12,0,Semiurban,653,2023-04-06,Rejected,67968.61,0.063,0.1262,0.1332,0.5671,0.2297
CUST10474,Male,58,Single,Graduate,No,21540.69,3758.68,5800.0,360,0,Rural,693,2022-09-17,Approved,25299.37,0.229,0.108,0.1937,0.6378,0.0675
CUST10179,Male,29,Single,Graduate,No,122569.27,34230.31,24700.0,360,1,Urban,677,2022-04-09,Approved,156799.58,0.158,0.8876,0.9566,0.6095,0.5675
CUST11558,Female,50,Married,Not Graduate,No,33673.16,0.0,4900.0,12,1,Urban,707,2024-05-03,Rejected,33673.16,0.146,0.2016,0.1574,0.6625,0.0994
CUST10454,Male,32,Divorced,Graduate,No,17451.53,1964.25,2100.0,180,1,Urban,650,2022-09-06,Rejected,19415.78,0.108,0.0765,0.0444,0.5618,0.0451
CUST11517,Female,50,Single,Graduate,No,89317.94,5160.71,25775.0,300,1,Semiurban,548,2024-04-10,Approved,94478.65,0.273,0.631,1.0,0.3816,0.3305
CUST10653,Male,47,Widowed,Graduate,No,67993.26,9712.16,8700.0,300,1,Urban,697,2022-12-24,Rejected,77705.42,0.112,0.4665,0.3108,0.6449,0.2668
CUST11548,Male,25,Single,Not Graduate,No,74897.19,4334.3,9900.0,360,1,Rural,655,2024-04-27,Rejected,79231.49,0.125,0.5198,0.3592,0.5707,0.2726
CUST10691,Male,56,Single,Not Graduate,No,50841.03,5530.54,6400.0,360,1,Urban,620,2023-01-14,Approved,56371.57,0.114,0.3341,0.218,0.5088,0.1857
CUST11457,Female,39,Single,Graduate,No,72610.78,29356.48,15600.0,360,0,Rural,460,2024-03-09,Approved,101967.26,0.153,0.5021,0.5893,0.2261,0.359
CUST10779,Female,38,Married,Post Graduate,No,63792.27,5912.26,7700.0,120,1,Urban,684,2023-03-03,Approved,69704.53,0.11,0.4341,0.2704,0.6219,0.2363
CUST10441,Male,33,Married,Graduate,Yes,21476.12,0.0,5800.0,240,1,Rural,657,2022-08-30,Rejected,21476.12,0.27,0.1075,0.1937,0.5742,0.053
CUST10657,Male,31,Married,Post Graduate,No,28145.97,2917.4,5600.0,300,1,Urban,691,2022-12-26,Rejected,31063.37,0.18,0.159,0.1857,0.6343,0.0894
CUST10735,Female,24,Married,Not Graduate,Yes,137131.87,25201.59,25775.0,360,1,Urban,746,2023-02-07,Rejected,162333.46,0.159,1.0,1.0,0.7314,0.5885
CUST11775,Female,30,Married,Graduate,No,114062.18,24448.76,25775.0,180,0,Semiurban,653,2024-08-30,Approved,138510.94,0.186,0.822,1.0,0.5671,0.498
CUST10071,Female,44,Married,Not Graduate,No,91334.23,40999.07,12100.0,180,1,Semiurban,553,2022-02-08,Rejected,132333.3,0.091,0.6466,0.448,0.3905,0.4745
CUST10666,Female,38,Single,Graduate,No,12105.17,6011.55,1600.0,180,1,Semiurban,716,2022-12-31,Approved,18116.72,0.088,0.0352,0.0242,0.6784,0.0402
CUST10758,Male,25,Widowed,Graduate,Yes,48423.81,14170.47,8300.0,240,1,Semiurban,688,2023-02-20,Approved,62594.28,0.133,0.3155,0.2947,0.629,0.2093
CUST11679,Female,36,Single,Graduate,No,38312.28,6537.88,4900.0,60,0,Urban,715,2024-07-08,Approved,44850.16,0.109,0.2374,0.1574,0.6767,0.1418
CUST11889,Female,39,Widowed,Graduate,No,117899.21,14645.45,25775.0,360,0,Urban,686,2024-10-31,Approved,132544.66,0.194,0.8516,1.0,0.6254,0.4753
CUST10447,Female,41,Single,Not Graduate,No,32209.39,12638.0,5500.0,360,1,Rural,843,2022-09-02,Approved,44847.39,0.123,0.1903,0.1816,0.9028,0.1418
CUST11599,Male,48,Married,Graduate,No,45699.58,0.0,9000.0,120,1,Urban,612,2024-05-25,Approved,45699.58,0.197,0.2944,0.3229,0.4947,0.1451
CUST10742,Male,40,Married,Not Graduate,No,56892.07,137532.74,9800.0,360,1,Semiurban,518,2023-02-11,Approved,194424.81,0.05,0.3808,0.3552,0.3286,0.7106
CUST10200,Male,45,Widowed,Not Graduate,No,137131.87,13466.11,25775.0,300,1,Semiurban,819,2022-04-20,Rejected,150597.98,0.171,1.0,1.0,0.8604,0.5439
CUST11072,Female,23,Single,Not Graduate,No,32360.1,10610.98,4300.0,360,1,Urban,840,2023-08-11,Approved,42971.08,0.1,0.1915,0.1332,0.8975,0.1347
CUST10833,Female,32,Married,Graduate,No,7542.55,0.0,1500.0,360,1,Semiurban,513,2023-04-02,Rejected,7542.55,0.199,0.0,0.0202,0.3198,0.0
CUST11408,Male,28,Married,Graduate,Yes,39268.18,40533.9,4400.0,360,0,Semiurban,578,2024-02-11,Rejected,79802.08,0.055,0.2448,0.1372,0.4346,0.2747
CUST11959,Female,38,Married,Graduate,No,52592.96,21170.88,6000.0,360,1,Urban,653,2024-12-09,Rejected,73763.84,0.081,0.3476,0.2018,0.5671,0.2518
CUST10658,Female,34,Single,Post Graduate,Yes,85076.65,62563.18,10700.0,120,0,Urban,692,2022-12-27,Rejected,147639.83,0.072,0.5983,0.3915,0.636,0.5327
CUST11312,Female,38,Single,Graduate,No,58684.65,34955.28,15300.0,180,1,Urban,666,2023-12-20,Rejected,93639.93,0.163,0.3946,0.5772,0.5901,0.3274
CUST10881,Female,44,Married,Graduate,No,43320.7,0.0,6100.0,360,1,Rural,603,2023-04-28,Approved,43320.7,0.141,0.2761,0.2059,0.4788,0.136
CUST11273,Female,45,Single,Not Graduate,No,34882.5,3780.8,4900.0,360,1,Rural,632,2023-11-29,Rejected,38663.3,0.127,0.211,0.1574,0.53,0.1183
CUST10882,Female,38,Single,Post Graduate,No,23753.46,17951.3,3100.0,12,1,Urban,874,2023-04-29,Approved,41704.76,0.074,0.1251,0.0848,0.9576,0.1299
CUST10981,Female,19,Divorced,Graduate,No,24189.4,0.0,3700.0,360,0,Rural,732,2023-06-22,Approved,24189.4,0.153,0.1285,0.109,0.7067,0.0633
CUST10602,Male,47,Married,Post Graduate,No,66236.44,0.0,9900.0,300,1,Urban,554,2022-11-26,Approved,66236.44,0.149,0.4529,0.3592,0.3922,0.2232
CUST10116,Male,23,Married,Not Graduate,Yes,30081.99,0.0,7400.0,360,1,Urban,668,2022-03-05,Rejected,30081.99,0.246,0.1739,0.2583,0.5936,0.0857
CUST11681,Female,35,Single,Post Graduate,No,48893.77,36384.35,12500.0,60,0,Urban,610,2024-07-09,Approved,85278.12,0.147,0.3191,0.4642,0.4912,0.2956
CUST10431,Male,20,Married,Graduate,No,44285.09,9037.4,9600.0,360,1,Urban,682,2022-08-25,Approved,53322.49,0.18,0.2835,0.3471,0.6184,0.1741
CUST10004,Male,32,Married,Graduate,No,93498.91,16462.39,17700.0,360,1,Semiurban,712,2022-01-03,Approved,109961.3,0.161,0.6633,0.6741,0.6714,0.3894
CUST10500,Male,39,Single,Graduate,No,51086.84,7343.14,5700.0,360,1,Rural,652,2022-10-01,Rejected,58429.98,0.098,0.336,0.1897,0.5654,0.1935
CUST10046,Female,31,Widowed,Not Graduate,No,58104.56,0.0,7000.0,360,1,Semiurban,559,2022-01-26,Rejected,58104.56,0.12,0.3902,0.2422,0.4011,0.1922
CUST10339,Female,51,Widowed,Not Graduate,No,101138.26,61376.3,15600.0,360,1,Semiurban,593,2022-07-05,Approved,162514.56,0.096,0.7222,0.5893,0.4611,0.5892
CUST10694,Male,64,Single,Not Graduate,No,106136.08,51421.39,16000.0,180,1,Rural,708,2023-01-16,Approved,157557.47,0.102,0.7608,0.6054,0.6643,0.5704
CUST11777,Female,69,Married,Not Graduate,No,47585.89,11986.35,10700.0,120,1,Semiurban,747,2024-08-31,Approved,59572.24,0.18,0.309,0.3915,0.7332,0.1978
CUST10501,Male,49,Single,Not Graduate,Yes,78962.14,0.0,15000.0,360,1,Semiurban,560,2022-10-02,Rejected,78962.14,0.19,0.5511,0.5651,0.4028,0.2715
CUST11391,Female,41,Single,Not Graduate,Yes,18442.82,0.0,2900.0,360,1,Rural,578,2024-02-01,Rejected,18442.82,0.157,0.0841,0.0767,0.4346,0.0414
CUST10470,Female,50,Widowed,Graduate,Yes,127468.97,0.0,19600.0,360,1,Semiurban,696,2022-09-15,Approved,127468.97,0.154,0.9254,0.7508,0.6431,0.456
CUST11619,Male,31,Married,Not Graduate,No,69254.75,3543.66,17500.0,12,1,Semiurban,547,2024-06-05,Approved,72798.41,0.24,0.4762,0.666,0.3799,0.2481
CUST10945,Male,32,Single,Graduate,Yes,29930.02,0.0,4300.0,180,1,Semiurban,591,2023-06-02,Rejected,29930.02,0.144,0.1728,0.1332,0.4576,0.0851
CUST11241,Male,24,Married,Not Graduate,No,62622.38,81219.96,18300.0,60,1,Urban,611,2023-11-11,Rejected,143842.34,0.127,0.425,0.6983,0.4929,0.5182
CUST11818,Female,38,Married,Not Graduate,No,33137.59,10145.65,7100.0,360,1,Rural,682,2024-09-22,Approved,43283.24,0.164,0.1975,0.2462,0.6184,0.1359
CUST11868,Female,36,Divorced,Not Graduate,No,45120.61,89256.67,10500.0,360,1,Urban,560,2024-10-20,Rejected,134377.28,0.078,0.29,0.3835,0.4028,0.4822
CUST10194,Male,39,Single,Graduate,No,55514.71,0.0,8100.0,360,1,Rural,677,2022-04-17,Approved,55514.71,0.146,0.3702,0.2866,0.6095,0.1824
CUST10892,Male,31,Married,Not Graduate,No,77475.71,7501.51,9800.0,360,1,Semiurban,485,2023-05-04,Approved,84977.22,0.115,0.5397,0.3552,0.2703,0.2944
CUST11480,Female,44,Single,Post Graduate,No,31044.74,16084.08,4900.0,60,1,Rural,476,2024-03-21,Rejected,47128.82,0.104,0.1814,0.1574,0.2544,0.1505
CUST11510,Male,61,Divorced,Not Graduate,Yes,92468.68,0.0,11700.0,240,0,Semiurban,332,2024-04-07,Rejected,92468.68,0.127,0.6553,0.4319,0.0,0.3229
CUST11167,Female,46,Married,Not Graduate,No,62609.57,14433.04,7300.0,360,0,Urban,646,2023-10-02,Rejected,77042.61,0.095,0.4249,0.2543,0.5548,0.2642
CUST10358,Female,39,Single,Not Graduate,No,44408.76,22069.21,5400.0,120,0,Semiurban,619,2022-07-16,Approved,66477.97,0.081,0.2845,0.1776,0.5071,0.2241
CUST10488,Female,46,Single,Graduate,No,18320.63,0.0,2800.0,240,1,Urban,731,2022-09-25,Rejected,18320.63,0.153,0.0832,0.0727,0.7049,0.041
CUST11803,Female,42,Married,Graduate,No,129632.5,12070.32,18800.0,240,1,Semiurban,567,2024-09-14,Rejected,141702.82,0.133,0.9421,0.7185,0.4152,0.5101
CUST10396,Female,45,Single,Graduate,No,54454.65,1501.17,10600.0,360,1,Rural,602,2022-08-05,Approved,55955.82,0.189,0.362,0.3875,0.477,0.1841
CUST10876,Female,49,Married,Graduate,No,54088.36,15642.65,6200.0,60,1,Urban,727,2023-04-25,Approved,69731.01,0.089,0.3592,0.2099,0.6979,0.2364
CUST11388,Male,47,Single,Graduate,Yes,90672.07,3658.5,10800.0,360,1,Semiurban,593,2024-01-31,Approved,94330.57,0.114,0.6415,0.3956,0.4611,0.33
CUST10328,Female,41,Divorced,Post Graduate,No,49818.18,14889.48,11700.0,360,0,Rural,696,2022-06-29,Approved,64707.66,0.181,0.3262,0.4319,0.6431,0.2173
CUST10415,Male,26,Widowed,Graduate,No,96393.81,7455.65,13100.0,360,1,Rural,653,2022-08-16,Rejected,103849.46,0.126,0.6856,0.4884,0.5671,0.3662
CUST10578,Female,40,Single,Graduate,No,137131.87,0.0,25775.0,240,0,Urban,808,2022-11-13,Rejected,137131.87,0.188,1.0,1.0,0.841,0.4927
CUST10109,Male,35,Divorced,Graduate,Yes,48423.81,0.0,8300.0,240,1,Urban,630,2022-03-01,Approved,48423.81,0.171,0.3155,0.2947,0.5265,0.1554
CUST11533,Male,39,Married,Graduate,Yes,59933.19,20609.5,10000.0,360,1,Urban,632,2024-04-19,Rejected,80542.69,0.124,0.4043,0.3633,0.53,0.2776
CUST11283,Female,48,Single,Graduate,No,29040.37,40043.85,5200.0,360,1,Semiurban,555,2023-12-04,Rejected,69084.22,0.075,0.1659,0.1695,0.394,0.234
CUST10928,Female,51,Married,Not Graduate,Yes,92549.33,0.0,17100.0,360,1,Urban,568,2023-05-24,Approved,92549.33,0.185,0.656,0.6498,0.417,0.3232
CUST10528,Male,38,Married,Not Graduate,No,30959.42,0.0,5900.0,360,1,Urban,760,2022-10-17,Approved,30959.42,0.191,0.1807,0.1978,0.7562,0.089
CUST10556,Male,57,Single,Not Graduate,No,42420.71,4908.7,8200.0,360,1,Rural,776,2022-11-01,Rejected,47329.41,0.173,0.2691,0.2906,0.7845,0.1513
CUST11399,Female,34,Single,Graduate,No,30467.74,0.0,4000.0,360,0,Urban,679,2024-02-06,Approved,30467.74,0.131,0.1769,0.1211,0.6131,0.0872
CUST11854,Female,42,Single,Graduate,No,54711.53,0.0,10200.0,300,1,Semiurban,686,2024-10-12,Approved,54711.53,0.186,0.364,0.3713,0.6254,0.1793
CUST10095,Female,46,Married,Not Graduate,No,74445.46,0.0,16800.0,300,1,Urban,605,2022-02-22,Approved,74445.46,0.226,0.5163,0.6377,0.4823,0.2544
CUST10972,Male,41,Married,Graduate,No,35775.54,0.0,7800.0,120,1,Semiurban,691,2023-06-17,Rejected,35775.54,0.218,0.2179,0.2745,0.6343,0.1073
CUST10593,Female,19,Married,Not Graduate,No,50362.72,7379.03,9100.0,360,1,Urban,816,2022-11-21,Approved,57741.75,0.158,0.3304,0.3269,0.8551,0.1909
CUST10019,Female,23,Married,Post Graduate,No,48423.81,10564.48,8300.0,36,1,Rural,698,2022-01-11,Approved,58988.29,0.141,0.3155,0.2947,0.6466,0.1956
CUST11637,Female,58,Single,Not Graduate,No,137131.87,32115.14,17300.0,360,1,Urban,696,2024-06-15,Approved,169247.01,0.102,1.0,0.6579,0.6431,0.6148
CUST11633,Female,29,Single,Graduate,No,35028.42,0.0,6800.0,60,1,Semiurban,595,2024-06-13,Rejected,35028.42,0.194,0.2121,0.2341,0.4647,0.1045
CUST11333,Female,34,Married,Not Graduate,No,52213.41,8142.3,16100.0,180,1,Semiurban,653,2024-01-01,Rejected,60355.71,0.267,0.3447,0.6095,0.5671,0.2008
CUST10311,Female,45,Married,Post Graduate,No,44444.57,0.0,12900.0,360,1,Rural,711,2022-06-20,Approved,44444.57,0.29,0.2848,0.4803,0.6696,0.1403
CUST11274,Male,22,Single,Graduate,No,59641.75,9781.07,10300.0,120,0,Semiurban,589,2023-11-29,Approved,69422.82,0.148,0.402,0.3754,0.4541,0.2353
CUST10606,Male,39,Married,Not Graduate,No,73161.58,16834.34,17200.0,360,1,Semiurban,541,2022-11-28,Rejected,89995.92,0.191,0.5064,0.6539,0.3693,0.3135
CUST10426,Male,38,Single,Graduate,No,93949.53,6669.83,10800.0,180,1,Urban,482,2022-08-22,Approved,100619.36,0.107,0.6668,0.3956,0.265,0.3539
CUST10442,Male,36,Single,Graduate,No,81495.0,7167.43,19100.0,360,1,Rural,642,2022-08-31,Rejected,88662.43,0.215,0.5707,0.7306,0.5477,0.3084
CUST11351,Female,43,Single,Not Graduate,No,30183.14,0.0,5200.0,360,1,Rural,773,2024-01-11,Rejected,30183.14,0.172,0.1747,0.1695,0.7792,0.0861
CUST10222,Female,44,Married,Not Graduate,No,26742.08,0.0,8300.0,120,1,Semiurban,587,2022-05-02,Approved,26742.08,0.31,0.1482,0.2947,0.4505,0.073
